year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,date
2020,2,20,39,-0.029,-0.0301,-0.0239,-0.0109,0.0372,-0.0911,-0.127,-0.0144,-0.0486,-0.0182,2020-02-20
2020,2,20,40,-0.00575,0.256,0.00285,0.0344,-0.049,0.132,-0.0218,-0.0255,-0.0128,0.0165,2020-02-20
2020,2,20,41,-0.0721,0.102,0.0219,0.0404,0.0265,0.072,-0.00519,-0.0205,0.035,0.0351,2020-02-20
2020,2,20,42,-0.0179,-0.0821,0.00295,-0.025,-0.0369,0.0748,-0.0428,-0.00588,0.000244,0.0103,2020-02-20
2020,2,20,44,-0.0566,-0.0235,-0.0126,-0.0676,-0.0804,0.0777,-0.0194,0.000315,0.0336,-0.0477,2020-02-20
2020,2,20,45,-0.0314,-0.0964,-0.0172,-0.0384,0.0124,0.029,-0.0797,-0.0328,-0.0268,-0.0102,2020-02-20
2020,2,20,46,-0.00332,0.448,0.0547,0.0653,0.0808,0.0548,-0.0443,-0.0151,0.0769,0.0653,2020-02-20
2020,2,20,47,-0.051,-0.014,-0.0427,-0.0588,-0.0344,-0.0485,-0.12,-0.015,-0.0443,-0.0475,2020-02-20
2020,2,20,48,-0.0154,0.0561,0.00446,-0.00978,-0.000743,0.0253,-0.0528,0.00645,-0.0145,0.00988,2020-02-20
2020,2,20,49,-0.0138,0.00593,0.00169,0.00295,0.00867,-0.103,-0.0179,-0.0103,-0.0308,0.0125,2020-02-20
2020,2,20,50,0.0463,-0.0304,-0.0142,-0.0161,-0.0233,-0.105,0.00483,-0.0389,0.241,-0.028,2020-02-20
2020,2,20,51,-0.0285,-0.055,0.006,-0.0163,0.0444,0.0683,-0.0371,0.00844,-0.00573,0.00991,2020-02-20
2020,2,20,53,-0.00548,0.00207,0.0231,-0.00858,-0.0759,0.0478,0.0348,0.0186,-0.06,0.0371,2020-02-20
2020,2,20,54,-0.0812,-0.0268,-0.00475,-0.0368,-0.00318,0.158,0.0221,-0.00855,-0.0187,0.0143,2020-02-20
2020,2,20,55,-0.0419,-0.0817,-0.00548,-0.00528,0.0392,-0.0519,-0.0175,0.00672,-0.0329,-0.00761,2020-02-20
2020,2,20,56,-0.0467,-0.0235,0.0128,-0.0851,0.0273,0.0181,-0.0778,0.0341,0.0234,0.00395,2020-02-20
2020,2,21,1,-0.0086,-0.074,-0.0147,-0.0599,0.00663,-0.0795,-0.108,-0.00529,-0.0157,-0.0158,2020-02-21
2020,2,21,2,0.0883,0.231,0.0131,-0.0923,0.0382,-0.227,0.0419,-0.0112,,0.0619,2020-02-21
2020,2,21,4,-0.0016,0.0078,0.0341,-0.000957,-0.00897,0.0368,-0.00838,0.0185,0.0653,0.0336,2020-02-21
2020,2,21,5,0.0301,-0.0265,0.000202,-0.0217,-0.0262,-0.056,-0.0349,0.133,0.00181,-0.00557,2020-02-21
2020,2,21,6,0.0187,0.0659,0.0253,-0.0148,0.00883,0.0179,-0.014,0.0274,-0.00153,0.0263,2020-02-21
2020,2,21,8,-0.0355,-0.0429,-0.00854,0.0323,0.00366,-0.00722,-0.0721,-0.03,0.00209,0.0123,2020-02-21
2020,2,21,9,-0.0757,-0.0244,-0.0178,0.0137,-0.0132,0.00773,-0.0644,-0.0205,-0.0373,-0.0105,2020-02-21
2020,2,21,10,-0.0605,-0.312,-0.0613,0.213,-0.0148,0.0592,-0.126,-0.0348,0.072,-0.0774,2020-02-21
2020,2,21,11,0.00245,0.00176,0.0341,-0.0209,0.0465,-0.0224,-0.139,0.0532,0.00616,-0.0728,2020-02-21
2020,2,21,12,-0.0469,-0.0821,-0.0292,-0.0555,-0.0311,-0.00753,-0.0848,-0.024,-0.0387,-0.0269,2020-02-21
2020,2,21,13,-0.0366,0.0246,-0.0158,-0.0324,0.00573,-0.0225,-0.0775,-0.000723,-0.0146,-0.0251,2020-02-21
2020,2,21,15,-0.0391,-0.0252,-0.0245,-0.0669,-0.0231,-0.0398,-0.0675,-0.0434,0.0872,-0.000434,2020-02-21
2020,2,21,16,-0.0195,-0.111,0.0083,-0.00806,-0.019,-0.0146,0.0186,0.0677,-0.00105,0.00544,2020-02-21
2020,2,21,17,-0.0353,0.0228,-0.038,-0.0976,0.0082,-0.0667,-0.0788,-0.0457,-0.0622,-0.0243,2020-02-21
2020,2,21,18,-0.0249,-0.0266,-0.0412,-0.109,0.0337,-0.226,-0.101,-0.0354,-0.0434,-0.044,2020-02-21
2020,2,21,19,-0.024,-0.0206,0.00513,0.0217,-0.00171,-0.0981,-0.0411,0.000678,-0.0206,0.012,2020-02-21
2020,2,21,20,0.0359,0.0374,0.0301,0.0167,0.0328,-0.09,-0.0883,0.0379,0.0851,0.00774,2020-02-21
2020,2,21,21,-0.0235,-0.061,-0.0158,-0.0692,-0.0225,0.0881,-0.11,0.0347,-0.0237,-0.0135,2020-02-21
2020,2,21,22,-0.0048,-0.0287,-0.0223,-0.0358,0.0113,0.022,-0.123,-0.0142,-0.00719,-0.0292,2020-02-21
2020,2,21,23,0.0147,-0.101,-0.0181,0.0549,-0.0195,-0.00468,-0.043,-0.0131,-0.0282,-0.0162,2020-02-21
2020,2,21,24,-0.0142,0.00622,0.0331,0.0336,0.00253,0.109,-0.0895,0.0375,0.0501,0.0148,2020-02-21
2020,2,21,25,-0.00815,0.0238,-0.013,0.0125,-0.00952,0.0692,-0.0514,-0.00474,-0.0611,-0.0212,2020-02-21
2020,2,21,26,-0.00227,-0.00486,-0.02,-0.0353,0.024,-0.0701,-0.126,-0.0405,-0.0272,-0.0128,2020-02-21
2020,2,21,27,-0.00288,-0.00497,0.00671,-0.00885,0.0312,0.03,-0.0847,0.00837,0.0177,0.00406,2020-02-21
2020,2,21,28,-0.0139,-0.0904,-0.053,-0.0492,-0.0064,-0.0769,-0.113,-0.00451,-0.0588,-0.0454,2020-02-21
2020,2,21,29,0.0673,-0.0982,0.0386,0.0407,0.0384,0.159,-0.0774,-0.00454,-0.0069,0.0715,2020-02-21
2020,2,21,30,0.0668,-0.0177,0.036,0.0914,0.0739,-0.184,-0.0153,-0.0823,0.111,0.00673,2020-02-21
2020,2,21,31,0.0969,0.0423,0.0379,0.0354,-0.00315,0.0541,-0.0158,0.0437,0.0462,0.0337,2020-02-21
2020,2,21,32,0.0178,-0.122,0.0296,0.00426,0.00748,0.0659,0.0411,0.0474,0.0932,0.00216,2020-02-21
2020,2,21,33,-0.00774,-0.204,-0.0153,-0.0312,-0.00513,0.0437,-0.0505,0.00165,-0.0633,-0.0253,2020-02-21
2020,2,21,34,-0.00456,-0.0232,0.00152,-0.0249,-0.0227,0.0251,-0.0659,0.00123,-0.0187,0.00489,2020-02-21
2020,2,21,35,-0.0249,0.0602,0.0193,0.032,0.058,0.0148,-0.0366,0.053,0.0359,0.0069,2020-02-21
2020,2,21,36,-0.00323,0.0143,-0.00991,-0.00969,-0.0223,-0.0275,-0.0428,0.00628,-0.0318,-0.0215,2020-02-21
2020,2,21,37,-0.0388,0.0198,0.00343,-0.0403,0.033,-0.0645,-0.0718,0.0141,0.0156,-0.00494,2020-02-21
2020,2,21,38,0.0214,-0.0359,0.0204,0.027,0.0324,-0.0892,-0.0166,0.0264,-0.00134,0.0197,2020-02-21
2020,2,21,39,-0.0176,-0.0649,-0.0232,-0.0184,0.0294,-0.0773,-0.115,-0.0364,-0.0444,-0.0149,2020-02-21
2020,2,21,40,-0.00401,0.247,-0.0076,0.0246,-0.0517,0.0563,-0.026,-0.0436,-0.0224,0.00748,2020-02-21
2020,2,21,41,-0.0646,0.121,0.0197,0.035,0.0187,0.0677,-0.055,-0.0259,0.0403,0.0329,2020-02-21
2020,2,21,42,-0.00488,-0.0851,0.00503,-0.0294,-0.0298,0.0591,-0.0384,-0.0104,0.00923,0.0135,2020-02-21
2020,2,21,44,-0.0524,-0.0964,-0.0105,-0.05,-0.0613,0.193,-0.0336,0.00634,-0.0193,-0.0289,2020-02-21
2020,2,21,45,-0.0226,-0.133,-0.0221,-0.0489,0.00388,0.0152,-0.0844,-0.0282,-0.0371,-0.0151,2020-02-21
2020,2,21,46,0.025,0.416,0.0413,0.0556,0.0405,0.0639,-0.0313,-0.0111,0.0417,0.0518,2020-02-21
2020,2,21,47,-0.0618,-0.0161,-0.061,-0.0858,-0.0526,-0.0555,-0.133,-0.0149,-0.0664,-0.0651,2020-02-21
2020,2,21,48,-0.0116,0.0242,0.0018,-0.0113,-0.00115,0.0083,-0.0559,0.00485,-0.0176,0.00656,2020-02-21
2020,2,21,49,0.00149,-0.0622,-0.00966,-0.0248,0.000266,-0.0852,-0.0473,-0.015,-0.0348,-0.00502,2020-02-21
2020,2,21,50,0.072,0.00868,-0.00717,0.0681,-0.0245,-0.0779,-0.00925,-0.0533,0.0517,-0.00857,2020-02-21
2020,2,21,51,-0.018,-0.0754,0.00297,-0.0154,0.0215,0.0344,-0.0374,0.00844,-0.00275,0.000728,2020-02-21
2020,2,21,53,0.00265,0.0499,0.0163,-0.00377,-0.0712,0.0973,-0.0247,0.0103,-0.03,0.0282,2020-02-21
2020,2,21,54,-0.0532,-0.101,-0.00152,-0.0112,-0.00601,0.16,0.0407,0.0454,-0.0216,0.0201,2020-02-21
2020,2,21,55,-0.0288,-0.0676,0.00299,0.00774,0.0432,-0.06,-0.0229,-0.00434,-0.0173,0.00758,2020-02-21
2020,2,21,56,-0.0321,-0.0748,0.0138,-0.0664,0.0147,-0.019,-0.0402,0.0444,0.0218,0.00248,2020-02-21
2020,2,22,1,-0.0251,-0.0533,-0.0165,-0.0562,-0.00415,-0.0836,-0.101,0.0113,-0.0215,-0.0189,2020-02-22
2020,2,22,2,0.021,0.225,0.0263,-0.0317,0.0696,-0.258,0.0742,-0.00627,,0.091,2020-02-22
2020,2,22,4,-0.0075,-0.00553,0.0488,0.0175,0.00523,0.0472,-0.0181,0.0346,0.0764,0.0486,2020-02-22
2020,2,22,5,0.0383,0.0654,0.00485,-0.0183,-0.0266,-0.0312,-0.0412,0.176,-0.00875,0.00527,2020-02-22
2020,2,22,6,0.0159,0.0471,0.0266,-0.0122,0.0115,0.00846,-0.0159,0.0296,0.00659,0.0248,2020-02-22
2020,2,22,8,-0.0227,-0.071,0.000755,0.0421,0.0141,0.00811,-0.0637,-0.0134,-0.00412,0.0167,2020-02-22
2020,2,22,9,-0.0766,-0.0404,-0.00679,0.0229,0.00151,0.00953,-0.0442,-0.00672,-0.0352,-0.00443,2020-02-22
2020,2,22,10,-0.0794,-0.309,-0.0446,0.274,-0.0208,0.0255,-0.143,-0.0178,0.158,-0.0626,2020-02-22
2020,2,22,11,0.00617,0.00278,0.0401,-0.0432,0.0712,-0.0133,-0.135,0.0584,0.0135,-0.0616,2020-02-22
2020,2,22,12,-0.0478,-0.112,-0.0326,-0.051,-0.028,-0.00576,-0.096,-0.0229,-0.0473,-0.0295,2020-02-22
2020,2,22,13,-0.0396,0.0366,-0.0114,-0.0287,0.00666,-0.0141,-0.0818,0.00546,-0.0236,-0.017,2020-02-22
2020,2,22,15,-0.0276,-0.0859,-0.0268,-0.0434,-0.0351,-0.0532,-0.0694,-0.0517,0.0794,0.00691,2020-02-22
2020,2,22,16,-0.0324,-0.149,-0.0117,-0.00903,-0.0323,-0.0396,-0.0023,0.0473,-0.018,-0.0153,2020-02-22
2020,2,22,17,-0.0536,0.0335,-0.0392,-0.0575,-0.0065,-0.0746,-0.0749,-0.0377,-0.0675,-0.0305,2020-02-22
2020,2,22,18,-0.0522,-0.024,-0.0554,-0.135,0.0402,-0.21,-0.0837,-0.0456,-0.0467,-0.0616,2020-02-22
2020,2,22,19,-0.0287,0.0271,0.000701,0.013,-0.0379,-0.0529,-0.0115,0.00843,-0.0352,0.00429,2020-02-22
2020,2,22,20,0.0161,0.0161,0.00522,-0.0116,-0.0294,-0.0859,-0.0795,-0.0046,0.0505,-0.0106,2020-02-22
2020,2,22,21,-0.0392,-0.0704,-0.0192,-0.0793,-0.00972,0.0615,-0.103,0.039,-0.0403,-0.0106,2020-02-22
2020,2,22,22,-0.0127,-0.00252,-0.0196,-0.0312,0.00826,0.0426,-0.131,-0.00771,0.000736,-0.0296,2020-02-22
2020,2,22,23,-0.00685,-0.0391,-0.0372,0.00618,-0.0464,-0.0136,-0.0439,-0.0211,-0.047,-0.0375,2020-02-22
2020,2,22,24,-0.011,-0.0198,0.033,0.0205,-0.00374,0.135,-0.0743,0.0388,0.0351,0.0154,2020-02-22
2020,2,22,25,-0.021,-0.0322,-0.00609,0.019,-0.000201,0.0716,-0.0557,0.00586,-0.0312,-0.0256,2020-02-22
2020,2,22,26,-0.0077,0.0141,-0.0239,-0.0357,0.0231,-0.0972,-0.133,-0.0455,-0.0336,-0.0152,2020-02-22
2020,2,22,27,0.00283,-0.0095,0.0101,0.00555,0.0173,0.0244,-0.0824,0.0157,0.0227,0.00378,2020-02-22
2020,2,22,28,-0.0517,-0.0218,-0.0583,-0.0564,0.00188,-0.1,-0.131,-0.0354,-0.0734,-0.0231,2020-02-22
2020,2,22,29,0.0244,-0.0685,0.0104,-0.0076,0.0113,0.0826,-0.0522,-0.00627,-0.0413,0.0352,2020-02-22
2020,2,22,30,0.0318,-0.113,0.0225,0.037,0.0529,-0.141,-0.089,-0.0506,0.116,-0.0116,2020-02-22
2020,2,22,31,0.0919,0.116,0.00786,0.0213,-0.0785,0.0522,-0.0304,0.0211,0.0143,0.00103,2020-02-22
2020,2,22,32,0.025,-0.159,0.0174,0.026,-0.0153,0.0907,0.00424,0.0359,0.0462,-0.000634,2020-02-22
2020,2,22,33,-0.00556,-0.138,-0.00297,0.00256,-0.00271,-0.0234,-0.0497,0.0117,0.0106,-0.0121,2020-02-22
2020,2,22,34,0.0117,-0.00539,0.00835,-0.0137,-0.0181,0.0209,-0.0758,0.0093,-0.0145,0.00965,2020-02-22
2020,2,22,35,-0.0267,0.0833,0.0288,0.0463,0.0492,0.0471,-0.0469,0.0697,0.049,0.0142,2020-02-22
2020,2,22,36,-0.0223,-0.0098,-0.018,-0.0144,-0.0278,-0.0299,-0.051,0.00065,-0.0408,-0.0318,2020-02-22
2020,2,22,37,-0.0399,0.00128,0.00676,-0.00763,0.0311,-0.0567,-0.091,0.0246,0.0118,-0.00277,2020-02-22
2020,2,22,38,0.0324,-0.0492,0.02,0.0212,0.0206,-0.117,-0.0174,0.0255,-0.0222,0.0237,2020-02-22
2020,2,22,39,-0.0252,-0.0768,-0.0298,-0.024,0.0193,-0.0716,-0.12,-0.0388,-0.0618,-0.0175,2020-02-22
2020,2,22,40,0.00106,0.235,-0.00785,0.0231,-0.0535,0.074,-0.0343,-0.0476,-0.0268,0.00984,2020-02-22
2020,2,22,41,-0.0662,0.102,0.0222,0.0142,0.00935,0.0502,-0.0532,-0.0154,0.0542,0.0308,2020-02-22
2020,2,22,42,-0.00829,-0.0919,0.00408,-0.0152,-0.0253,0.0728,-0.0359,-0.00595,-0.00603,0.0141,2020-02-22
2020,2,22,44,-0.0743,-0.0879,-0.00783,-0.0768,-0.0469,0.209,-0.0965,-0.00398,0.0152,-0.0247,2020-02-22
2020,2,22,45,-0.0328,-0.138,-0.0178,-0.0505,0.00561,0.0112,-0.0756,-0.0109,-0.0403,-0.0106,2020-02-22
2020,2,22,46,0.0197,0.226,0.0263,0.0817,0.027,0.0927,0.0133,-0.0153,-0.0262,0.044,2020-02-22
2020,2,22,47,-0.0788,-0.00202,-0.0782,-0.106,-0.0841,-0.0875,-0.147,-0.0241,-0.086,-0.0811,2020-02-22
2020,2,22,48,-0.00727,-0.0205,0.00226,-0.0145,-0.00443,0.0123,-0.049,0.00615,-0.0254,0.00962,2020-02-22
2020,2,22,49,0.00564,-0.166,-0.0103,-0.0373,0.00447,-0.053,-0.0522,-0.0266,-0.0421,0.00328,2020-02-22
2020,2,22,50,0.0453,0.0573,-0.0401,-0.0189,-0.0272,-0.0579,-0.0215,-0.0643,0.00368,-0.0459,2020-02-22
2020,2,22,51,-0.0138,-0.0484,0.00977,-0.00451,0.0165,0.0528,-0.0278,0.0117,-0.00633,0.0154,2020-02-22
2020,2,22,53,0.0103,0.024,0.0275,0.0179,-0.0497,0.0756,-0.0153,0.0196,0.000431,0.0388,2020-02-22
2020,2,22,54,-0.0623,-0.0717,-0.0132,-0.0268,-0.0152,0.108,0.0316,-0.00899,-0.0323,0.0113,2020-02-22
2020,2,22,55,-0.0252,-0.0436,-0.00426,0.0155,0.0155,-0.0391,-0.0398,-0.0117,-0.0309,0.00131,2020-02-22
2020,2,22,56,-0.0138,-0.0673,0.0046,-0.0384,-0.00422,-0.121,-0.0624,0.0258,0.0216,-0.00587,2020-02-22
2020,2,23,1,-0.00549,-0.018,-0.00712,-0.0519,-0.0109,-0.0749,-0.0806,0.0176,-0.0147,-0.00582,2020-02-23
2020,2,23,2,0.00639,0.0302,0.0144,-0.0302,0.0545,-0.238,0.021,-0.0235,,0.0872,2020-02-23
2020,2,23,4,-0.00696,0.00428,0.0494,0.0315,0.0132,0.0428,-0.0128,0.0377,0.0758,0.0481,2020-02-23
2020,2,23,5,0.0416,-0.0583,0.00249,-0.0412,-0.026,-0.0457,-0.0606,0.175,-0.00882,0.00164,2020-02-23
2020,2,23,6,0.00206,0.0358,0.0276,-0.00203,0.0222,0.0141,-0.00729,0.0299,0.0105,0.0267,2020-02-23
2020,2,23,8,-0.0322,-0.0705,0.00382,0.0452,0.0215,0.0211,-0.0629,-0.00834,0.0038,0.0167,2020-02-23
2020,2,23,9,-0.066,-0.026,0.00277,0.0281,0.0113,-0.00307,-0.0559,0.00219,-0.0338,0.008,2020-02-23
2020,2,23,10,-0.0734,-0.508,-0.0328,0.391,-0.0482,0.0601,-0.121,-0.00687,0.132,-0.0492,2020-02-23
2020,2,23,11,0.00168,0.0593,0.051,-0.0276,0.0695,-0.0219,-0.0982,0.0726,-0.00373,-0.0427,2020-02-23
2020,2,23,12,-0.0534,-0.104,-0.0368,-0.0598,-0.0283,-0.00874,-0.0957,-0.0254,-0.0559,-0.0323,2020-02-23
2020,2,23,13,-0.0356,0.056,-0.0032,-0.0212,0.0146,-0.0124,-0.0769,0.00861,-0.0142,-0.00637,2020-02-23
2020,2,23,15,-0.0418,-0.164,-0.0355,-0.0406,-0.0377,-0.0469,-0.0649,-0.0585,0.121,-0.00913,2020-02-23
2020,2,23,16,-0.0501,-0.161,-0.0231,-0.0241,-0.0376,-0.0413,-0.0204,0.0619,-0.016,-0.0312,2020-02-23
2020,2,23,17,-0.0511,-0.00937,-0.0372,-0.07,0.00725,-0.0637,-0.0515,-0.0368,-0.059,-0.0291,2020-02-23
2020,2,23,18,-0.0483,-0.00757,-0.053,-0.0976,0.0355,-0.202,-0.086,-0.0274,-0.0489,-0.0607,2020-02-23
2020,2,23,19,-0.00196,0.0719,0.0171,0.0134,-0.0143,-0.055,0.0264,0.0227,-0.043,0.0259,2020-02-23
2020,2,23,20,0.00344,0.0506,0.0027,-0.00372,-0.0337,-0.105,-0.0653,-0.0315,0.0355,-0.00432,2020-02-23
2020,2,23,21,-0.0497,-0.0865,-0.0275,-0.094,-0.0149,0.0582,-0.0903,0.0412,-0.0445,-0.0209,2020-02-23
2020,2,23,22,0.00227,0.147,-0.0175,-0.0353,-0.00357,0.0433,-0.122,-0.0174,-0.00375,-0.0223,2020-02-23
2020,2,23,23,-0.0133,-0.00102,-0.0453,-0.0217,-0.0528,-0.00572,-0.0553,-0.0369,-0.0559,-0.0452,2020-02-23
2020,2,23,24,-0.012,-0.0333,0.031,0.0243,-0.0132,0.14,-0.0811,0.04,0.0169,0.0113,2020-02-23
2020,2,23,25,-0.022,-0.0638,0.000782,0.0365,0.0243,0.0646,-0.0674,0.0155,-0.0219,-0.0254,2020-02-23
2020,2,23,26,-0.000238,-0.0124,-0.0315,-0.0459,0.00666,-0.111,-0.142,-0.045,-0.0421,-0.0237,2020-02-23
2020,2,23,27,0.015,-0.00256,0.0216,0.0388,0.0257,0.0162,-0.0684,0.0269,0.0412,0.0154,2020-02-23
2020,2,23,28,-0.044,-0.0213,-0.0598,-0.059,-0.0115,-0.113,-0.13,-0.0548,-0.0719,-0.0272,2020-02-23
2020,2,23,29,-0.021,-0.0849,-0.0107,-0.0483,-0.00242,0.0739,-0.0654,-0.0164,-0.0556,0.00757,2020-02-23
2020,2,23,30,-0.00946,-0.173,0.0248,0.0209,0.0441,-0.106,-0.11,-0.0331,0.109,-0.00861,2020-02-23
2020,2,23,31,0.178,0.209,0.044,0.122,-0.0336,0.039,-0.023,0.0548,0.0417,0.0394,2020-02-23
2020,2,23,32,0.00456,-0.163,0.0138,0.0288,-0.00987,0.0934,0.00653,0.0268,0.0373,0.000193,2020-02-23
2020,2,23,33,0.00418,-0.118,0.00118,0.0302,0.00159,-0.006,-0.09,0.0186,-0.0633,-0.00852,2020-02-23
2020,2,23,34,0.00618,-0.000572,0.00964,-0.0102,-0.0115,0.0253,-0.0722,0.0098,-0.0163,0.0128,2020-02-23
2020,2,23,35,-0.0156,0.124,0.0366,0.0818,0.0547,0.0703,-0.0428,0.0829,0.0582,0.0207,2020-02-23
2020,2,23,36,-0.0285,-0.0353,-0.0188,-0.0222,-0.0206,-0.0409,-0.048,0.00227,-0.0507,-0.0329,2020-02-23
2020,2,23,37,-0.0463,0.0308,0.00135,-0.0121,0.0279,-0.0597,-0.108,0.0106,0.012,-0.00614,2020-02-23
2020,2,23,38,0.04,-0.0284,0.0196,-0.000863,0.00837,-0.113,-0.0362,0.0268,-0.028,0.0239,2020-02-23
2020,2,23,39,-0.0284,-0.0964,-0.0302,-0.0474,0.0188,-0.0552,-0.118,-0.0243,-0.0597,-0.021,2020-02-23
2020,2,23,40,-0.00182,0.133,-0.015,-0.0137,-0.0488,0.0495,-0.0433,-0.0465,-0.0417,0.00337,2020-02-23
2020,2,23,41,-0.0676,0.11,0.028,-0.00898,0.00943,0.0435,-0.0611,0.0021,0.0542,0.0334,2020-02-23
2020,2,23,42,-0.000781,-0.0627,0.0019,-0.0171,-0.0226,0.0636,-0.0399,-0.0003,-0.0224,0.0125,2020-02-23
2020,2,23,44,-0.0653,-0.0814,0.0182,-0.0343,-0.0217,0.23,-0.12,0.0445,-0.00117,-0.00503,2020-02-23
2020,2,23,45,-0.0335,-0.16,-0.0213,-0.0558,0.00346,0.00322,-0.0768,-0.00555,-0.0467,-0.0147,2020-02-23
2020,2,23,46,0.0206,0.129,0.0316,0.115,0.0255,0.0812,0.0366,-0.019,-0.0261,0.0521,2020-02-23
2020,2,23,47,-0.0755,0.00234,-0.0781,-0.0998,-0.0878,-0.0912,-0.147,-0.0242,-0.09,-0.0774,2020-02-23
2020,2,23,48,-0.0184,-0.00805,-0.00193,-0.00969,-0.00733,0.0118,-0.0558,0.00546,-0.0345,0.00461,2020-02-23
2020,2,23,49,0.0209,-0.167,0.00302,-0.0289,0.00117,-0.0436,-0.0376,-0.0149,0.00762,0.0126,2020-02-23
2020,2,23,50,0.043,-0.0534,-0.0455,-0.0652,-0.0235,-0.126,-0.0324,-0.0845,0.0243,-0.0477,2020-02-23
2020,2,23,51,-0.0155,0.012,0.00891,-0.0151,0.0133,0.0647,-0.039,0.00724,-0.00516,0.0177,2020-02-23
2020,2,23,53,-0.00251,0.0547,0.0241,0.0177,-0.0412,0.0655,-0.0208,0.013,0.0192,0.0362,2020-02-23
2020,2,23,54,-0.07,-0.0794,-0.0275,-0.0574,-0.0389,0.111,0.0148,-0.00681,-0.0467,-0.00432,2020-02-23
2020,2,23,55,-0.0125,0.0322,0.01,0.0514,0.0272,-0.0102,-0.0405,-0.000391,-0.0148,0.0168,2020-02-23
2020,2,23,56,-0.0234,-0.0912,-0.00682,-0.0416,-0.0239,-0.126,-0.0758,0.0112,-0.00107,-0.0164,2020-02-23
2020,2,24,1,-0.0203,-0.0499,-0.0226,-0.0818,-0.0296,-0.0864,-0.116,0.0142,-0.034,-0.0216,2020-02-24
2020,2,24,2,-0.0392,0.0371,-0.0101,-0.00136,0.0472,-0.27,-0.00283,-0.0591,,0.0802,2020-02-24
2020,2,24,4,-0.00802,-0.011,0.0427,0.0314,0.00498,0.0147,-0.0311,0.0316,0.0705,0.0406,2020-02-24
2020,2,24,5,0.0506,-0.0836,0.007,-0.0397,-0.0378,-0.0511,-0.0301,0.207,0.00782,-0.00208,2020-02-24
2020,2,24,6,0.00603,0.0168,0.0233,-0.00229,0.00337,-0.000483,-0.025,0.0258,-0.00374,0.0236,2020-02-24
2020,2,24,8,-0.0281,-0.091,0.00388,0.0427,-0.00257,0.0104,-0.0731,-0.0104,-0.00249,0.0202,2020-02-24
2020,2,24,9,-0.0448,-0.0169,0.00746,0.0474,0.014,-0.0454,-0.0424,0.00914,-0.0289,0.00796,2020-02-24
2020,2,24,10,-0.00853,-0.633,-0.0323,0.367,-0.0336,0.0112,-0.107,-0.00705,0.2,-0.0505,2020-02-24
2020,2,24,11,0.0155,0.0874,0.0403,-0.0374,0.041,-0.0114,-0.12,0.0557,0.0108,-0.041,2020-02-24
2020,2,24,12,-0.0462,-0.106,-0.0444,-0.0701,-0.0472,-0.0148,-0.112,-0.0308,-0.0672,-0.0391,2020-02-24
2020,2,24,13,-0.0302,0.0423,-0.0158,-0.0331,-0.0117,-0.0119,-0.104,-0.0046,-0.0332,-0.016,2020-02-24
2020,2,24,15,-0.0373,-0.201,-0.0384,-0.0688,-0.047,-0.101,-0.0686,-0.059,0.131,-0.0174,2020-02-24
2020,2,24,16,-0.054,-0.165,-0.0365,-0.0435,-0.0532,-0.0418,-0.0645,0.069,-0.0224,-0.0472,2020-02-24
2020,2,24,17,-0.0548,-0.0221,-0.0477,-0.095,-0.00761,-0.0561,-0.0572,-0.0506,-0.0662,-0.0388,2020-02-24
2020,2,24,18,-0.0346,-0.0311,-0.0581,-0.0977,0.0111,-0.174,-0.0587,-0.0376,-0.0415,-0.0688,2020-02-24
2020,2,24,19,-0.000777,0.0923,0.00808,-0.00922,-0.0263,-0.0255,0.032,0.027,-0.0445,0.01,2020-02-24
2020,2,24,20,-0.00695,0.044,-0.0173,-0.0236,-0.0402,-0.126,-0.105,-0.0702,0.0269,-0.0248,2020-02-24
2020,2,24,21,-0.0479,-0.0962,-0.0412,-0.115,-0.0441,0.083,-0.0842,0.0582,-0.0691,-0.0323,2020-02-24
2020,2,24,22,0.0104,0.192,-0.0293,-0.0173,-0.00786,-0.0238,-0.137,-0.0305,-0.019,-0.0325,2020-02-24
2020,2,24,23,0.000716,-0.00774,-0.0456,0.00216,-0.0458,0.00976,-0.059,-0.0491,-0.0605,-0.0417,2020-02-24
2020,2,24,24,0.0136,-0.0326,0.0322,0.0179,-0.0144,0.0789,-0.0764,0.0427,0.00262,0.015,2020-02-24
2020,2,24,25,0.0147,-0.0113,0.0141,0.0548,0.00704,0.0314,-0.044,0.0307,-0.03,-0.0147,2020-02-24
2020,2,24,26,0.0163,-0.0359,-0.0286,-0.0385,0.0127,-0.112,-0.13,-0.045,-0.0385,-0.0206,2020-02-24
2020,2,24,27,0.0389,-0.0174,0.0325,0.066,0.0367,-0.00661,-0.062,0.0346,0.0577,0.0291,2020-02-24
2020,2,24,28,-0.0379,0.00247,-0.0781,-0.07,-0.0334,-0.137,-0.166,-0.0873,-0.0887,-0.0457,2020-02-24
2020,2,24,29,0.00468,-0.0863,-0.0207,-0.0689,-0.0443,0.0444,-0.106,-0.0161,-0.0757,-0.0024,2020-02-24
2020,2,24,30,-0.00685,-0.155,0.00814,0.0174,0.0361,-0.124,-0.154,-0.0749,0.0743,-0.0232,2020-02-24
2020,2,24,31,0.199,0.225,0.0374,0.11,-0.0317,0.0298,-0.0314,0.0503,0.0243,0.0336,2020-02-24
